if_utilization_key|interface_type1_key|device_type1_key|prdctsrs_value|producttype_value|prdctfmly_value|softwareversion|ipaddress|devicename|ifindex|ifname|iffullname|ifdescr|ifspeed|iftype|macaddress|adminstatus|operstatus|date|time_key|day_in_month|month_number|quarter_number|year|week_number|year_for_week|hour|minute|num_samples|times_in_util_greater_than_50|times_in_util_greater_than_75|times_in_util_greater_than_90|times_out_util_greater_than_50|times_out_util_greater_than_75|times_out_util_greater_than_90|max_input_utilization|max_output_utilization|pctl95_input_utilization|pctl95_output_utilization|avg_input_utilization|avg_output_utilization|max_in_errors|max_in_discards|max_out_errors|max_out_discards|avg_in_errors|avg_in_discards|avg_out_errors|avg_out_discards|max_in_octets_rate|max_out_octets_rate|pctl95_in_octets_rate|pctl95_out_octets_rate|avg_in_octets_rate|avg_out_octets_rate
124434|68|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|15|FastEthernet4/12|FastEthernet4/12@Cisco_10.114.8.1|Unknown|100000000|6|00:11:21:0c:57:cb|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124435|65|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|16|FastEthernet4/13|FastEthernet4/13@Cisco_10.114.8.1|Unknown|100000000|6|00:11:21:0c:57:cc|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124436|66|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|17|FastEthernet4/14|FastEthernet4/14@Cisco_10.114.8.1|Unknown|100000000|6|00:11:21:0c:57:cd|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124437|62|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|18|FastEthernet4/15|FastEthernet4/15@Cisco_10.114.8.1|Unknown|100000000|6|00:11:21:0c:57:ce|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124438|64|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|19|FastEthernet4/16|FastEthernet4/16@Cisco_10.114.8.1|Unknown|100000000|6|00:11:21:0c:57:cf|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124439|60|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|20|FastEthernet4/17|FastEthernet4/17@Cisco_10.114.8.1|Unknown|100000000|6|00:11:21:0c:57:d0|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124479|34|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|60|Vlan1|Vlan1@Cisco_10.114.8.1|Unknown|1000000000|53||1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124480|114|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|61|EOBC0/0|EOBC0/0@Cisco_10.114.8.1|Unknown|100000000|53||1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124481|1|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|63|SPAN RP Interface|SPAN RP Interface@Cisco_10.114.8.1|Unknown|1000000000|1||1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124482|16|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|64|SPAN SP Interface|SPAN SP Interface@Cisco_10.114.8.1|Unknown|1000000000|1||1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124483|6|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|66|Vlan50|Vlan50@Cisco_10.114.8.1|Unknown|1000000000|53||1|2|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124484|7|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|67|Vlan51|Vlan51@Cisco_10.114.8.1|Unknown|1000000000|53||1|2|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124485|5|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|68|Vlan52|Vlan52@Cisco_10.114.8.1|Unknown|1000000000|53||1|2|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124486|38|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|70|Port-channel533|Port-channel533@Cisco_10.114.8.1|Unknown|1000000000|53||1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124487|207|2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.2|Cisco_10.114.8.2|1|GigabitEthernet2/1|GigabitEthernet2/1@Cisco_10.114.8.2|Unknown|1000000000|6|00:0e:84:80:00:04|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124488|208|2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.2|Cisco_10.114.8.2|2|GigabitEthernet2/2|GigabitEthernet2/2@Cisco_10.114.8.2|Unknown|1000000000|6|00:0e:84:80:00:05|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124489|210|2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.2|Cisco_10.114.8.2|3|GigabitEthernet2/3|GigabitEthernet2/3@Cisco_10.114.8.2|Unknown|1000000000|6|00:0e:84:80:00:06|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124490|230|2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.2|Cisco_10.114.8.2|4|FastEthernet4/1|FastEthernet4/1@Cisco_10.114.8.2|Unknown|100000000|6|00:11:21:0c:57:c0|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124491|229|2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.2|Cisco_10.114.8.2|5|FastEthernet4/2|FastEthernet4/2@Cisco_10.114.8.2|Unknown|100000000|6|00:11:21:0c:57:c1|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124492|228|2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.2|Cisco_10.114.8.2|6|FastEthernet4/3|FastEthernet4/3@Cisco_10.114.8.2|Unknown|100000000|6|00:11:21:0c:57:c2|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124493|233|2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.2|Cisco_10.114.8.2|7|FastEthernet4/4|FastEthernet4/4@Cisco_10.114.8.2|Unknown|100000000|6|00:11:21:0c:57:c3|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124494|234|2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.2|Cisco_10.114.8.2|8|FastEthernet4/5|FastEthernet4/5@Cisco_10.114.8.2|Unknown|100000000|6|00:11:21:0c:57:c4|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124495|235|2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.2|Cisco_10.114.8.2|9|FastEthernet4/6|FastEthernet4/6@Cisco_10.114.8.2|Unknown|100000000|6|00:11:21:0c:57:c5|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124496|236|2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.2|Cisco_10.114.8.2|10|FastEthernet4/7|FastEthernet4/7@Cisco_10.114.8.2|Unknown|100000000|6|00:11:21:0c:57:c6|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124497|231|2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.2|Cisco_10.114.8.2|11|FastEthernet4/8|FastEthernet4/8@Cisco_10.114.8.2|Unknown|100000000|6|00:11:21:0c:57:c7|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124459|92|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|40|FastEthernet4/37|FastEthernet4/37@Cisco_10.114.8.1|Unknown|100000000|6|00:11:21:0c:57:e4|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124460|91|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|41|FastEthernet4/38|FastEthernet4/38@Cisco_10.114.8.1|Unknown|100000000|6|00:11:21:0c:57:e5|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124461|93|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|42|FastEthernet4/39|FastEthernet4/39@Cisco_10.114.8.1|Unknown|100000000|6|00:11:21:0c:57:e6|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124462|98|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|43|FastEthernet4/40|FastEthernet4/40@Cisco_10.114.8.1|Unknown|100000000|6|00:11:21:0c:57:e7|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124463|97|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|44|FastEthernet4/41|FastEthernet4/41@Cisco_10.114.8.1|Unknown|100000000|6|00:11:21:0c:57:e8|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124464|96|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|45|FastEthernet4/42|FastEthernet4/42@Cisco_10.114.8.1|Unknown|100000000|6|00:11:21:0c:57:e9|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124465|95|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|46|FastEthernet4/43|FastEthernet4/43@Cisco_10.114.8.1|Unknown|100000000|6|00:11:21:0c:57:ea|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124466|102|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|47|FastEthernet4/44|FastEthernet4/44@Cisco_10.114.8.1|Unknown|100000000|6|00:11:21:0c:57:eb|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124467|101|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|48|FastEthernet4/45|FastEthernet4/45@Cisco_10.114.8.1|Unknown|100000000|6|00:11:21:0c:57:ec|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124468|100|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|49|FastEthernet4/46|FastEthernet4/46@Cisco_10.114.8.1|Unknown|1000000000|6|00:11:21:0c:57:ed|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124469|99|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|50|FastEthernet4/47|FastEthernet4/47@Cisco_10.114.8.1|Unknown|1000000000|6|00:11:21:0c:57:ee|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124470|103|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|51|FastEthernet4/48|FastEthernet4/48@Cisco_10.114.8.1|Unknown|1000000000|6|00:11:21:0c:57:ef|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124471|56|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|52|GigabitEthernet5/1|GigabitEthernet5/1@Cisco_10.114.8.1|Unknown|1000000000|6|00:0d:bd:72:20:c0|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124472|55|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|53|GigabitEthernet5/2|GigabitEthernet5/2@Cisco_10.114.8.1|Unknown|1000000000|6|00:17:94:44:58:f5|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124473|31|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|54|GigabitEthernet8/1|GigabitEthernet8/1@Cisco_10.114.8.1|Unknown|1000000000|6|00:01:c9:df:05:f4|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124474|30|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|55|GigabitEthernet8/2|GigabitEthernet8/2@Cisco_10.114.8.1|Unknown|1000000000|6|00:01:c9:df:05:f5|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124475|33|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|56|GigabitEthernet8/3|GigabitEthernet8/3@Cisco_10.114.8.1|Unknown|1000000000|6|00:01:c9:df:05:f6|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124476|32|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|57|GigabitEthernet8/4|GigabitEthernet8/4@Cisco_10.114.8.1|Unknown|1000000000|6|00:01:c9:df:05:f7|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124477|28|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|58|GigabitEthernet8/5|GigabitEthernet8/5@Cisco_10.114.8.1|Unknown|1000000000|6|00:01:c9:df:05:f8|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124478|29|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|59|GigabitEthernet8/6|GigabitEthernet8/6@Cisco_10.114.8.1|Unknown|1000000000|6|00:01:c9:df:05:f9|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124672|406|6|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.13|Cisco_10.114.8.13|10124|GigabitEthernet0/24|GigabitEthernet0/24@Cisco_10.114.8.13|Unknown|10000000|6|f4:ac:c1:bb:86:98|1|2|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|3.5e-05|4.3e-05|3.42e-05|4.1e-05|2.4e-05|2.3e-05|186|231|212|141|108|84|94|75|0|0|0|1|0|0
124673|386|6|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.13|Cisco_10.114.8.13|10201|TenGigabitEthernet0/1|TenGigabitEthernet0/1@Cisco_10.114.8.13|Unknown|10000000|6|f4:ac:c1:bb:86:99|1|2|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|3.3e-05|3.2e-05|2.98e-05|2.92e-05|2.26666666666667e-05|2.1e-05|244|259|159|172|126|115|112|83|0|0|0|0|0|0
124674|385|6|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.13|Cisco_10.114.8.13|10202|TenGigabitEthernet0/2|TenGigabitEthernet0/2@Cisco_10.114.8.13|Unknown|10000000|6|f4:ac:c1:bb:86:9a|1|2|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|4.9e-05|3.6e-05|4.14e-05|3.32e-05|2.35555555555556e-05|2e-05|151|226|217|167|92|128|121|83|0|0|1|0|0|0
124675|411|6|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.13|Cisco_10.114.8.13|10502|GigabitEthernet0|GigabitEthernet0@Cisco_10.114.8.13|Unknown|1000000000|6|f4:ac:c1:bb:86:9b|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|120|146|193|222|85|73|89|103|0|0|1|0|0|0
124676|414|7|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.14|Cisco_10.114.8.14|1|Vlan1|Vlan1@Cisco_10.114.8.14|Unknown|1000000000|53||1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|165|167|184|143|114|87|108|94|0|0|1|0|0|0
124677|413|7|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.14|Cisco_10.114.8.14|10101|GigabitEthernet0/1|GigabitEthernet0/1@Cisco_10.114.8.14|Unknown|1000000000|6|f4:ac:c1:bb:86:81|1|1|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|0|0|0|0|0|0|89|90|99|91|37|51|59|69|0|0|0|0|0|0
124678|416|7|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.14|Cisco_10.114.8.14|10102|GigabitEthernet0/2|GigabitEthernet0/2@Cisco_10.114.8.14|Unknown|10000000|6|f4:ac:c1:bb:86:82|1|2|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|2.1e-05|2e-05|1.9e-05|1.96e-05|1.27777777777778e-05|1.25555555555556e-05|89|96|100|65|55|56|44|33|0|0|0|0|0|0
124679|415|7|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.14|Cisco_10.114.8.14|10103|GigabitEthernet0/3|GigabitEthernet0/3@Cisco_10.114.8.14|Unknown|10000000|6|f4:ac:c1:bb:86:83|1|2|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|2.3e-05|2e-05|1.98e-05|1.8e-05|8.77777777777778e-06|9.88888888888889e-06|100|54|100|96|48|36|57|50|0|0|0|0|0|0
124680|417|7|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.14|Cisco_10.114.8.14|10104|GigabitEthernet0/4|GigabitEthernet0/4@Cisco_10.114.8.14|Unknown|10000000|6|f4:ac:c1:bb:86:84|1|2|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|2.2e-05|2.2e-05|2.04e-05|2.04e-05|9e-06|1.32222222222222e-05|99|82|88|85|65|59|42|52|0|0|0|0|0|0
124681|418|7|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.14|Cisco_10.114.8.14|10105|GigabitEthernet0/5|GigabitEthernet0/5@Cisco_10.114.8.14|Unknown|10000000|6|f4:ac:c1:bb:86:85|1|2|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|2.5e-05|2e-05|2.42e-05|1.84e-05|1.11111111111111e-05|8.55555555555556e-06|73|94|98|78|50|69|47|47|0|0|0|0|0|0
124682|419|7|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.14|Cisco_10.114.8.14|10106|GigabitEthernet0/6|GigabitEthernet0/6@Cisco_10.114.8.14|Unknown|10000000|6|f4:ac:c1:bb:86:86|1|2|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|1.8e-05|1.7e-05|1.72e-05|1.58e-05|8.55555555555556e-06|1.03333333333333e-05|98|97|98|95|45|63|48|50|0|0|0|0|0|0
124683|420|7|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.14|Cisco_10.114.8.14|10107|GigabitEthernet0/7|GigabitEthernet0/7@Cisco_10.114.8.14|Unknown|10000000|6|f4:ac:c1:bb:86:87|1|2|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|1.6e-05|2.3e-05|1.52e-05|2.26e-05|8.33333333333333e-06|1.42222222222222e-05|100|99|89|96|39|56|54|69|0|0|0|0|0|0
124684|421|7|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.14|Cisco_10.114.8.14|10108|GigabitEthernet0/8|GigabitEthernet0/8@Cisco_10.114.8.14|Unknown|10000000|6|f4:ac:c1:bb:86:88|1|2|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|2.2e-05|2.3e-05|2.12e-05|2.18e-05|1.28888888888889e-05|1.16666666666667e-05|70|100|84|73|39|72|49|42|0|0|0|0|0|0
124685|422|7|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.14|Cisco_10.114.8.14|10109|GigabitEthernet0/9|GigabitEthernet0/9@Cisco_10.114.8.14|Unknown|10000000|6|f4:ac:c1:bb:86:89|1|2|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|2.6e-05|2e-05|2.12e-05|1.84e-05|9.33333333333333e-06|1.17777777777778e-05|93|99|80|86|52|54|50|31|0|0|0|0|0|0
124686|430|7|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.14|Cisco_10.114.8.14|10110|GigabitEthernet0/10|GigabitEthernet0/10@Cisco_10.114.8.14|Unknown|10000000|6|f4:ac:c1:bb:86:8a|1|2|2015-08-23|6853|23|8|3|2015|34|2015|1|54|9|0|0|0|0|0|0|2.5e-05|2.5e-05|2.5e-05|2.38e-05|1.17777777777778e-05|1.07777777777778e-05|80|97|87|88|40|49|61|48|0|0|0|0|0|0
