event_key|data_source_id|event_id|device_type1_key|authentityid|alarmforevents_id|severity_number|severity|notificationdate|notificationtimestamp|day_in_month|month_number|quarter_number|year|week_number|year_for_week|hour|minute|second|time_key|classname|category|displayname|description|source|eventtype|nttyaddrss7_address|generatedby|elementname|srcobjectid|srcobjectbusinesskey|srcobjectdisplayname|owning_entity|prdctsrs_value|producttype_value|prdctfmly_value|softwareversion|ipaddress|devicename|count
1635|172.25.124.232|3701|0|181191|247270|5|Cleared|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Switches and Hubs|10.114.8.18|Port 'Vlan1' is up on device '10.114.8.18'.|10.114.8.18|LINK_UP|10.114.8.18|Wired Switch|Vlan1|188027|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1617|172.25.124.232|3683|0|181183|247252|1|Critical|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Routers|10.114.8.3|Port 'GigabitEthernet2/1' is down on device '10.114.8.3'.|10.114.8.3|LINK_DOWN|10.114.8.3|Wired Switch|GigabitEthernet2/1|187459|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1621|172.25.124.232|3687|0|181181|247254|1|Critical|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Routers|10.114.8.1|Port 'GigabitEthernet2/1' is down on device '10.114.8.1'.|10.114.8.1|LINK_DOWN|10.114.8.1|Wired Switch|GigabitEthernet2/1|187566|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1622|172.25.124.232|3688|0|181181|247255|1|Critical|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Routers|10.114.8.1|Port 'GigabitEthernet2/2' is down on device '10.114.8.1'.|10.114.8.1|LINK_DOWN|10.114.8.1|Wired Switch|GigabitEthernet2/2|187565|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1649|172.25.124.232|3715|0|181187|247276|1|Critical|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Routers|10.114.8.10|Port 'GigabitEthernet0/8' is down on device '10.114.8.10'.|10.114.8.10|LINK_DOWN|10.114.8.10|Wired Switch|GigabitEthernet0/8|187801|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1650|172.25.124.232|3716|0|181187|247277|1|Critical|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Routers|10.114.8.10|Port 'GigabitEthernet0/9' is down on device '10.114.8.10'.|10.114.8.10|LINK_DOWN|10.114.8.10|Wired Switch|GigabitEthernet0/9|187794|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1653|172.25.124.232|3719|0|181185|247260|1|Critical|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Routers|10.114.8.6|Port 'TenGigabitEthernet0/0/0' is down on device '10.114.8.6'.|10.114.8.6|LINK_DOWN|10.114.8.6|Wired Switch|TenGigabitEthernet0/0/0|187750|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1646|172.25.124.232|3712|0|181182|247259|1|Critical|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Routers|10.114.8.2|Port 'GigabitEthernet2/2' is down on device '10.114.8.2'.|10.114.8.2|LINK_DOWN|10.114.8.2|Wired Switch|GigabitEthernet2/2|187316|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1645|172.25.124.232|3711|0|181182|247258|1|Critical|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Routers|10.114.8.2|Port 'GigabitEthernet2/1' is down on device '10.114.8.2'.|10.114.8.2|LINK_DOWN|10.114.8.2|Wired Switch|GigabitEthernet2/1|187315|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1630|172.25.124.232|3696|0|181184|247257|1|Critical|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Routers|10.114.8.5|Port 'TenGigabitEthernet0/1/0' is down on device '10.114.8.5'.|10.114.8.5|LINK_DOWN|10.114.8.5|Wired Switch|TenGigabitEthernet0/1/0|187726|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1629|172.25.124.232|3695|0|181184|247256|1|Critical|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Routers|10.114.8.5|Port 'TenGigabitEthernet0/0/0' is down on device '10.114.8.5'.|10.114.8.5|LINK_DOWN|10.114.8.5|Wired Switch|TenGigabitEthernet0/0/0|187741|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1654|172.25.124.232|3720|0|181185|247261|1|Critical|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Routers|10.114.8.6|Port 'TenGigabitEthernet0/1/0' is down on device '10.114.8.6'.|10.114.8.6|LINK_DOWN|10.114.8.6|Wired Switch|TenGigabitEthernet0/1/0|187751|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1626|172.25.124.232|3692|0|181186|247269|1|Critical|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Routers|10.114.8.9|Port 'GigabitEthernet0/9' is down on device '10.114.8.9'.|10.114.8.9|LINK_DOWN|10.114.8.9|Wired Switch|GigabitEthernet0/9|187760|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1625|172.25.124.232|3691|0|181186|247268|1|Critical|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Routers|10.114.8.9|Port 'GigabitEthernet0/8' is down on device '10.114.8.9'.|10.114.8.9|LINK_DOWN|10.114.8.9|Wired Switch|GigabitEthernet0/8|187761|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1618|172.25.124.232|3684|0|181183|247253|1|Critical|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Routers|10.114.8.3|Port 'GigabitEthernet2/2' is down on device '10.114.8.3'.|10.114.8.3|LINK_DOWN|10.114.8.3|Wired Switch|GigabitEthernet2/2|187460|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1638|172.25.124.232|3704|0|181190|247273|1|Critical|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Switches and Hubs|10.114.8.17|Port 'null' is down on device '10.114.8.17'.|10.114.8.17|LINK_DOWN|10.114.8.17|Wired Switch|Unknown Interface|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1633|172.25.124.232|3699|0|181191|247270|1|Critical|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Switches and Hubs|10.114.8.18|Port 'Vlan1' is down on device '10.114.8.18'.|10.114.8.18|LINK_DOWN|10.114.8.18|Wired Switch|Vlan1|188027|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1637|172.25.124.232|3703|0|181190|247272|1|Critical|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Switches and Hubs|10.114.8.17|Port 'Vlan1' is down on device '10.114.8.17'.|10.114.8.17|LINK_DOWN|10.114.8.17|Wired Switch|Vlan1|187971|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1634|172.25.124.232|3700|0|181191|247271|1|Critical|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Switches and Hubs|10.114.8.18|Port 'null' is down on device '10.114.8.18'.|10.114.8.18|LINK_DOWN|10.114.8.18|Wired Switch|Unknown Interface|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1642|172.25.124.232|3708|0|181189|247275|1|Critical|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Switches and Hubs|10.114.8.14|Port 'null' is down on device '10.114.8.14'.|10.114.8.14|LINK_DOWN|10.114.8.14|Wired Switch|Unknown Interface|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1641|172.25.124.232|3707|0|181189|247274|1|Critical|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Switches and Hubs|10.114.8.14|Port 'Vlan1' is down on device '10.114.8.14'.|10.114.8.14|LINK_DOWN|10.114.8.14|Wired Switch|Vlan1|187889|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1658|172.25.124.232|3724|0|181188|247279|1|Critical|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Switches and Hubs|10.114.8.13|Port 'null' is down on device '10.114.8.13'.|10.114.8.13|LINK_DOWN|10.114.8.13|Wired Switch|Unknown Interface|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1657|172.25.124.232|3723|0|181188|247278|1|Critical|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Switches and Hubs|10.114.8.13|Port 'Vlan1' is down on device '10.114.8.13'.|10.114.8.13|LINK_DOWN|10.114.8.13|Wired Switch|Vlan1|187835|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1609|172.25.124.232|3675|0|181190|0|6|Information|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Switch|10.114.8.17|Cold start. Device '10.114.8.17'. |10.114.8.17|COLD_START|10.114.8.17|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1608|172.25.124.232|3674|0|181191|0|6|Information|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Switch|10.114.8.18|Cold start. Device '10.114.8.18'. |10.114.8.18|COLD_START|10.114.8.18|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1613|172.25.124.232|3679|0|181186|0|6|Information|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Switch|10.114.8.9|Cold start. Device '10.114.8.9'. |10.114.8.9|COLD_START|10.114.8.9|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1612|172.25.124.232|3678|0|181189|0|6|Information|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Switch|10.114.8.14|Cold start. Device '10.114.8.14'. |10.114.8.14|COLD_START|10.114.8.14|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1583|172.25.124.232|3649|0|181181|0|6|Information|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Switch|10.114.8.1|Cold start. Device '10.114.8.1'. |10.114.8.1|COLD_START|10.114.8.1|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1595|172.25.124.232|3661|0|181183|0|6|Information|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Switch|10.114.8.3|Cold start. Device '10.114.8.3'. |10.114.8.3|COLD_START|10.114.8.3|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1587|172.25.124.232|3653|0|181185|0|6|Information|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Switch|10.114.8.6|Cold start. Device '10.114.8.6'. |10.114.8.6|COLD_START|10.114.8.6|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1606|172.25.124.232|3672|0|181187|0|6|Information|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Switch|10.114.8.10|Cold start. Device '10.114.8.10'. |10.114.8.10|COLD_START|10.114.8.10|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1602|172.25.124.232|3668|0|181182|0|6|Information|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Switch|10.114.8.2|Cold start. Device '10.114.8.2'. |10.114.8.2|COLD_START|10.114.8.2|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1601|172.25.124.232|3667|0|181184|0|6|Information|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Switch|10.114.8.5|Cold start. Device '10.114.8.5'. |10.114.8.5|COLD_START|10.114.8.5|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1600|172.25.124.232|3666|0|181188|0|6|Information|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Switch|10.114.8.13|Cold start. Device '10.114.8.13'. |10.114.8.13|COLD_START|10.114.8.13|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1584|172.25.124.232|3650|0|181181|0|6|Information|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Switch|10.114.8.1|Warm start. Device '10.114.8.1'. |10.114.8.1|WARM_START|10.114.8.1|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1614|172.25.124.232|3680|0|181189|0|6|Information|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Switch|10.114.8.14|Warm start. Device '10.114.8.14'. |10.114.8.14|WARM_START|10.114.8.14|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1615|172.25.124.232|3681|0|181186|0|6|Information|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Switch|10.114.8.9|Warm start. Device '10.114.8.9'. |10.114.8.9|WARM_START|10.114.8.9|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1605|172.25.124.232|3671|0|181182|0|6|Information|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Switch|10.114.8.2|Warm start. Device '10.114.8.2'. |10.114.8.2|WARM_START|10.114.8.2|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1604|172.25.124.232|3670|0|181188|0|6|Information|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Switch|10.114.8.13|Warm start. Device '10.114.8.13'. |10.114.8.13|WARM_START|10.114.8.13|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1603|172.25.124.232|3669|0|181184|0|6|Information|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Switch|10.114.8.5|Warm start. Device '10.114.8.5'. |10.114.8.5|WARM_START|10.114.8.5|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1597|172.25.124.232|3663|0|181183|0|6|Information|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Switch|10.114.8.3|Warm start. Device '10.114.8.3'. |10.114.8.3|WARM_START|10.114.8.3|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1591|172.25.124.232|3657|0|181185|0|6|Information|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Switch|10.114.8.6|Warm start. Device '10.114.8.6'. |10.114.8.6|WARM_START|10.114.8.6|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1611|172.25.124.232|3677|0|181190|0|6|Information|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Switch|10.114.8.17|Warm start. Device '10.114.8.17'. |10.114.8.17|WARM_START|10.114.8.17|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1610|172.25.124.232|3676|0|181191|0|6|Information|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Switch|10.114.8.18|Warm start. Device '10.114.8.18'. |10.114.8.18|WARM_START|10.114.8.18|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1607|172.25.124.232|3673|0|181187|0|6|Information|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Switch|10.114.8.10|Warm start. Device '10.114.8.10'. |10.114.8.10|WARM_START|10.114.8.10|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1599|172.25.124.232|3665|0|181186|247263|3|Minor|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Routers|Cisco_10.114.8.9|Device '10.114.8.9'. Authentication failed for request from 'Unknown'.|10.114.8.9|SWT_AUTH_FAIL|10.114.8.9|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1585|172.25.124.232|3651|0|181185|247251|3|Minor|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Routers|Cisco_10.114.8.6|Device '10.114.8.6'. Authentication failed for request from 'Unknown'.|10.114.8.6|SWT_AUTH_FAIL|10.114.8.6|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1593|172.25.124.232|3659|0|181181|247250|3|Minor|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Routers|Cisco_10.114.8.1|Device '10.114.8.1'. Authentication failed for request from 'Unknown'.|10.114.8.1|SWT_AUTH_FAIL|10.114.8.1|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1592|172.25.124.232|3658|0|181187|247266|3|Minor|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Routers|Cisco_10.114.8.10|Device '10.114.8.10'. Authentication failed for request from 'Unknown'.|10.114.8.10|SWT_AUTH_FAIL|10.114.8.10|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1586|172.25.124.232|3652|0|181183|247247|3|Minor|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Routers|Cisco_10.114.8.3|Device '10.114.8.3'. Authentication failed for request from 'Unknown'.|10.114.8.3|SWT_AUTH_FAIL|10.114.8.3|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1588|172.25.124.232|3654|0|181184|247249|3|Minor|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Routers|Cisco_10.114.8.5|Device '10.114.8.5'. Authentication failed for request from 'Unknown'.|10.114.8.5|SWT_AUTH_FAIL|10.114.8.5|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1589|172.25.124.232|3655|0|181182|247248|3|Minor|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Routers|Cisco_10.114.8.2|Device '10.114.8.2'. Authentication failed for request from 'Unknown'.|10.114.8.2|SWT_AUTH_FAIL|10.114.8.2|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1596|172.25.124.232|3662|0|181190|247262|3|Minor|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.17|Device '10.114.8.17'. Authentication failed for request from 'Unknown'.|10.114.8.17|SWT_AUTH_FAIL|10.114.8.17|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1594|172.25.124.232|3660|0|181191|247265|3|Minor|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.18|Device '10.114.8.18'. Authentication failed for request from 'Unknown'.|10.114.8.18|SWT_AUTH_FAIL|10.114.8.18|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1590|172.25.124.232|3656|0|181188|247267|3|Minor|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.13|Device '10.114.8.13'. Authentication failed for request from 'Unknown'.|10.114.8.13|SWT_AUTH_FAIL|10.114.8.13|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1598|172.25.124.232|3664|0|181189|247264|3|Minor|2015-08-26|2015-08-26 18:19:22|26|8|3|2015|35|2015|18|19|22|65963|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.14|Device '10.114.8.14'. Authentication failed for request from 'Unknown'.|10.114.8.14|SWT_AUTH_FAIL|10.114.8.14|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1616|172.25.124.232|3682|0|0|247674|2|Major|2015-08-26|2015-08-26 18:19:23|26|8|3|2015|35|2015|18|19|23|65964|WiredWirelessEvent|System|NCS-ConfigArchive|Config Archive Failed for the Device : 10.114.8.6|NCS-ConfigArchive(172.25.124.232)|SYSTEM_MONITOR|172.25.124.232|SYSTEM_MONITOR|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1661|172.25.124.232|3727|0|0|247674|2|Major|2015-08-26|2015-08-26 18:20:22|26|8|3|2015|35|2015|18|20|22|66023|WiredWirelessEvent|System|NCS-ConfigArchive|Config Archive Failed for the Device : 10.114.8.17|NCS-ConfigArchive(172.25.124.232)|SYSTEM_MONITOR|172.25.124.232|SYSTEM_MONITOR|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1662|172.25.124.232|3728|0|0|247674|2|Major|2015-08-26|2015-08-26 18:20:34|26|8|3|2015|35|2015|18|20|34|66035|WiredWirelessEvent|System|NCS-ConfigArchive|Config Archive Failed for the Device : 10.114.8.1|NCS-ConfigArchive(172.25.124.232)|SYSTEM_MONITOR|172.25.124.232|SYSTEM_MONITOR|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1663|172.25.124.232|3729|0|0|247674|2|Major|2015-08-26|2015-08-26 18:20:35|26|8|3|2015|35|2015|18|20|35|66036|WiredWirelessEvent|System|NCS-ConfigArchive|Config Archive Failed for the Device : 10.114.8.2|NCS-ConfigArchive(172.25.124.232)|SYSTEM_MONITOR|172.25.124.232|SYSTEM_MONITOR|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1664|172.25.124.232|3730|0|0|247674|2|Major|2015-08-26|2015-08-26 18:20:37|26|8|3|2015|35|2015|18|20|37|66038|WiredWirelessEvent|System|NCS-ConfigArchive|Config Archive Failed for the Device : 10.114.8.3|NCS-ConfigArchive(172.25.124.232)|SYSTEM_MONITOR|172.25.124.232|SYSTEM_MONITOR|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1665|172.25.124.232|3731|0|0|247674|2|Major|2015-08-26|2015-08-26 18:21:10|26|8|3|2015|35|2015|18|21|10|66071|WiredWirelessEvent|System|NCS-ConfigArchive|Config Archive Failed for the Device : 10.114.8.13|NCS-ConfigArchive(172.25.124.232)|SYSTEM_MONITOR|172.25.124.232|SYSTEM_MONITOR|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1666|172.25.124.232|3732|0|0|247674|2|Major|2015-08-26|2015-08-26 18:23:33|26|8|3|2015|35|2015|18|23|33|66214|WiredWirelessEvent|System|NCS-ConfigArchive|Config Archive Failed for the Device : 10.114.8.10|NCS-ConfigArchive(172.25.124.232)|SYSTEM_MONITOR|172.25.124.232|SYSTEM_MONITOR|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1715|172.25.124.232|3781|0|181184|247257|5|Cleared|2015-08-26|2015-08-26 18:24:22|26|8|3|2015|35|2015|18|24|22|66263|WiredWirelessEvent|Routers|10.114.8.5|Port 'TenGigabitEthernet0/1/0' is up on device '10.114.8.5'.|10.114.8.5|LINK_UP|10.114.8.5|Wired Switch|TenGigabitEthernet0/1/0|187726|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
1714|172.25.124.232|3780|0|181184|247256|5|Cleared|2015-08-26|2015-08-26 18:24:22|26|8|3|2015|35|2015|18|24|22|66263|WiredWirelessEvent|Routers|10.114.8.5|Port 'TenGigabitEthernet0/0/0' is up on device '10.114.8.5'.|10.114.8.5|LINK_UP|10.114.8.5|Wired Switch|TenGigabitEthernet0/0/0|187741|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
