date_key,year,week_number,month_number,day_in_month,quarter_number,day_end_date,year_for_week
2363,2021,6,2,10,1,2021-02-10,2021
2364,2021,6,2,11,1,2021-02-11,2021
2365,2021,6,2,12,1,2021-02-12,2021
2366,2021,6,2,13,1,2021-02-13,2021
2367,2021,6,2,14,1,2021-02-14,2021
2368,2021,7,2,15,1,2021-02-15,2021
2369,2021,7,2,16,1,2021-02-16,2021
2370,2021,7,2,17,1,2021-02-17,2021
2371,2021,7,2,18,1,2021-02-18,2021
2372,2021,7,2,19,1,2021-02-19,2021
2373,2021,7,2,20,1,2021-02-20,2021
2374,2021,7,2,21,1,2021-02-21,2021
2375,2021,8,2,22,1,2021-02-22,2021
2376,2021,8,2,23,1,2021-02-23,2021
2377,2021,8,2,24,1,2021-02-24,2021
2378,2021,8,2,25,1,2021-02-25,2021
2379,2021,8,2,26,1,2021-02-26,2021
2380,2021,8,2,27,1,2021-02-27,2021
2381,2021,8,2,28,1,2021-02-28,2021
2382,2021,9,3,1,1,2021-03-01,2021
2383,2021,9,3,2,1,2021-03-02,2021
2384,2021,9,3,3,1,2021-03-03,2021
2385,2021,9,3,4,1,2021-03-04,2021
2386,2021,9,3,5,1,2021-03-05,2021
2387,2021,9,3,6,1,2021-03-06,2021
2388,2021,9,3,7,1,2021-03-07,2021
2389,2021,10,3,8,1,2021-03-08,2021
2390,2021,10,3,9,1,2021-03-09,2021
2391,2021,10,3,10,1,2021-03-10,2021
2392,2021,10,3,11,1,2021-03-11,2021
2393,2021,10,3,12,1,2021-03-12,2021
2394,2021,10,3,13,1,2021-03-13,2021
2395,2021,10,3,14,1,2021-03-14,2021
2396,2021,11,3,15,1,2021-03-15,2021
2397,2021,11,3,16,1,2021-03-16,2021
2398,2021,11,3,17,1,2021-03-17,2021
2399,2021,11,3,18,1,2021-03-18,2021
2400,2021,11,3,19,1,2021-03-19,2021
2401,2021,11,3,20,1,2021-03-20,2021
2402,2021,11,3,21,1,2021-03-21,2021
2403,2021,12,3,22,1,2021-03-22,2021
2404,2021,12,3,23,1,2021-03-23,2021
2405,2021,12,3,24,1,2021-03-24,2021
2406,2021,12,3,25,1,2021-03-25,2021
2407,2021,12,3,26,1,2021-03-26,2021
2408,2021,12,3,27,1,2021-03-27,2021
2409,2021,12,3,28,1,2021-03-28,2021
2410,2021,13,3,29,1,2021-03-29,2021
2411,2021,13,3,30,1,2021-03-30,2021
2412,2021,13,3,31,1,2021-03-31,2021
2413,2021,13,4,1,2,2021-04-01,2021
2414,2021,13,4,2,2,2021-04-02,2021
2415,2021,13,4,3,2,2021-04-03,2021
2416,2021,13,4,4,2,2021-04-04,2021
2417,2021,14,4,5,2,2021-04-05,2021
2418,2021,14,4,6,2,2021-04-06,2021
2419,2021,14,4,7,2,2021-04-07,2021
2420,2021,14,4,8,2,2021-04-08,2021
2421,2021,14,4,9,2,2021-04-09,2021
2422,2021,14,4,10,2,2021-04-10,2021
2423,2021,14,4,11,2,2021-04-11,2021
2424,2021,15,4,12,2,2021-04-12,2021
2425,2021,15,4,13,2,2021-04-13,2021
2426,2021,15,4,14,2,2021-04-14,2021
2427,2021,15,4,15,2,2021-04-15,2021
2428,2021,15,4,16,2,2021-04-16,2021
2429,2021,15,4,17,2,2021-04-17,2021
2430,2021,15,4,18,2,2021-04-18,2021
2431,2021,16,4,19,2,2021-04-19,2021
2432,2021,16,4,20,2,2021-04-20,2021
2433,2021,16,4,21,2,2021-04-21,2021
2434,2021,16,4,22,2,2021-04-22,2021
2435,2021,16,4,23,2,2021-04-23,2021
2436,2021,16,4,24,2,2021-04-24,2021
2437,2021,16,4,25,2,2021-04-25,2021
2438,2021,17,4,26,2,2021-04-26,2021
2439,2021,17,4,27,2,2021-04-27,2021
2440,2021,17,4,28,2,2021-04-28,2021
2441,2021,17,4,29,2,2021-04-29,2021
2442,2021,17,4,30,2,2021-04-30,2021
2443,2021,17,5,1,2,2021-05-01,2021
2444,2021,17,5,2,2,2021-05-02,2021
2445,2021,18,5,3,2,2021-05-03,2021
2446,2021,18,5,4,2,2021-05-04,2021
2447,2021,18,5,5,2,2021-05-05,2021
2448,2021,18,5,6,2,2021-05-06,2021
2449,2021,18,5,7,2,2021-05-07,2021
2450,2021,18,5,8,2,2021-05-08,2021
2451,2021,18,5,9,2,2021-05-09,2021
2452,2021,19,5,10,2,2021-05-10,2021
2453,2021,19,5,11,2,2021-05-11,2021
2454,2021,19,5,12,2,2021-05-12,2021
2455,2021,19,5,13,2,2021-05-13,2021
2456,2021,19,5,14,2,2021-05-14,2021
2457,2021,19,5,15,2,2021-05-15,2021
2458,2021,19,5,16,2,2021-05-16,2021
2459,2021,20,5,17,2,2021-05-17,2021
2460,2021,20,5,18,2,2021-05-18,2021
2461,2021,20,5,19,2,2021-05-19,2021
2462,2021,20,5,20,2,2021-05-20,2021
2463,2021,20,5,21,2,2021-05-21,2021
2464,2021,20,5,22,2,2021-05-22,2021
2465,2021,20,5,23,2,2021-05-23,2021
2466,2021,21,5,24,2,2021-05-24,2021
2467,2021,21,5,25,2,2021-05-25,2021
2468,2021,21,5,26,2,2021-05-26,2021
2469,2021,21,5,27,2,2021-05-27,2021
2470,2021,21,5,28,2,2021-05-28,2021
2471,2021,21,5,29,2,2021-05-29,2021
2472,2021,21,5,30,2,2021-05-30,2021
2473,2021,22,5,31,2,2021-05-31,2021
2474,2021,22,6,1,2,2021-06-01,2021
2475,2021,22,6,2,2,2021-06-02,2021
2476,2021,22,6,3,2,2021-06-03,2021
2477,2021,22,6,4,2,2021-06-04,2021
2478,2021,22,6,5,2,2021-06-05,2021
2479,2021,22,6,6,2,2021-06-06,2021
2480,2021,23,6,7,2,2021-06-07,2021
2481,2021,23,6,8,2,2021-06-08,2021
2482,2021,23,6,9,2,2021-06-09,2021
2483,2021,23,6,10,2,2021-06-10,2021
2484,2021,23,6,11,2,2021-06-11,2021
2485,2021,23,6,12,2,2021-06-12,2021
2486,2021,23,6,13,2,2021-06-13,2021
2487,2021,24,6,14,2,2021-06-14,2021
2488,2021,24,6,15,2,2021-06-15,2021
2489,2021,24,6,16,2,2021-06-16,2021
2490,2021,24,6,17,2,2021-06-17,2021
2491,2021,24,6,18,2,2021-06-18,2021
2492,2021,24,6,19,2,2021-06-19,2021
2493,2021,24,6,20,2,2021-06-20,2021
2494,2021,25,6,21,2,2021-06-21,2021
2495,2021,25,6,22,2,2021-06-22,2021
2496,2021,25,6,23,2,2021-06-23,2021
2497,2021,25,6,24,2,2021-06-24,2021
2498,2021,25,6,25,2,2021-06-25,2021
2499,2021,25,6,26,2,2021-06-26,2021
2500,2021,25,6,27,2,2021-06-27,2021
2501,2021,26,6,28,2,2021-06-28,2021
2502,2021,26,6,29,2,2021-06-29,2021
2503,2021,26,6,30,2,2021-06-30,2021
2504,2021,26,7,1,3,2021-07-01,2021
2505,2021,26,7,2,3,2021-07-02,2021
2506,2021,26,7,3,3,2021-07-03,2021
2507,2021,26,7,4,3,2021-07-04,2021
2508,2021,27,7,5,3,2021-07-05,2021
2509,2021,27,7,6,3,2021-07-06,2021
2510,2021,27,7,7,3,2021-07-07,2021
2511,2021,27,7,8,3,2021-07-08,2021
2512,2021,27,7,9,3,2021-07-09,2021
2513,2021,27,7,10,3,2021-07-10,2021
2514,2021,27,7,11,3,2021-07-11,2021
2515,2021,28,7,12,3,2021-07-12,2021
2516,2021,28,7,13,3,2021-07-13,2021
2517,2021,28,7,14,3,2021-07-14,2021
2518,2021,28,7,15,3,2021-07-15,2021
2519,2021,28,7,16,3,2021-07-16,2021
2520,2021,28,7,17,3,2021-07-17,2021
2521,2021,28,7,18,3,2021-07-18,2021
2522,2021,29,7,19,3,2021-07-19,2021
2523,2021,29,7,20,3,2021-07-20,2021
2524,2021,29,7,21,3,2021-07-21,2021
2525,2021,29,7,22,3,2021-07-22,2021
2526,2021,29,7,23,3,2021-07-23,2021
2527,2021,29,7,24,3,2021-07-24,2021
2528,2021,29,7,25,3,2021-07-25,2021
2529,2021,30,7,26,3,2021-07-26,2021
2530,2021,30,7,27,3,2021-07-27,2021
2531,2021,30,7,28,3,2021-07-28,2021
2532,2021,30,7,29,3,2021-07-29,2021
2533,2021,30,7,30,3,2021-07-30,2021
2534,2021,30,7,31,3,2021-07-31,2021
2535,2021,30,8,1,3,2021-08-01,2021
2536,2021,31,8,2,3,2021-08-02,2021
2537,2021,31,8,3,3,2021-08-03,2021
2538,2021,31,8,4,3,2021-08-04,2021
2539,2021,31,8,5,3,2021-08-05,2021
2540,2021,31,8,6,3,2021-08-06,2021
2541,2021,31,8,7,3,2021-08-07,2021
2542,2021,31,8,8,3,2021-08-08,2021
2543,2021,32,8,9,3,2021-08-09,2021
2544,2021,32,8,10,3,2021-08-10,2021
2545,2021,32,8,11,3,2021-08-11,2021
2546,2021,32,8,12,3,2021-08-12,2021
2547,2021,32,8,13,3,2021-08-13,2021
2548,2021,32,8,14,3,2021-08-14,2021
2549,2021,32,8,15,3,2021-08-15,2021
2550,2021,33,8,16,3,2021-08-16,2021
2551,2021,33,8,17,3,2021-08-17,2021
2552,2021,33,8,18,3,2021-08-18,2021
2553,2021,33,8,19,3,2021-08-19,2021
2554,2021,33,8,20,3,2021-08-20,2021
2555,2021,33,8,21,3,2021-08-21,2021
2556,2021,33,8,22,3,2021-08-22,2021
2557,2021,34,8,23,3,2021-08-23,2021
2558,2021,34,8,24,3,2021-08-24,2021
2559,2021,34,8,25,3,2021-08-25,2021
2560,2021,34,8,26,3,2021-08-26,2021
2561,2021,34,8,27,3,2021-08-27,2021
2562,2021,34,8,28,3,2021-08-28,2021
2563,2021,34,8,29,3,2021-08-29,2021
2564,2021,35,8,30,3,2021-08-30,2021
2565,2021,35,8,31,3,2021-08-31,2021
2566,2021,35,9,1,3,2021-09-01,2021
2567,2021,35,9,2,3,2021-09-02,2021
2568,2021,35,9,3,3,2021-09-03,2021
2569,2021,35,9,4,3,2021-09-04,2021
2570,2021,35,9,5,3,2021-09-05,2021
2571,2021,36,9,6,3,2021-09-06,2021
2572,2021,36,9,7,3,2021-09-07,2021
2573,2021,36,9,8,3,2021-09-08,2021
2574,2021,36,9,9,3,2021-09-09,2021
2575,2021,36,9,10,3,2021-09-10,2021
2576,2021,36,9,11,3,2021-09-11,2021
2577,2021,36,9,12,3,2021-09-12,2021
2578,2021,37,9,13,3,2021-09-13,2021
2579,2021,37,9,14,3,2021-09-14,2021
2580,2021,37,9,15,3,2021-09-15,2021
2581,2021,37,9,16,3,2021-09-16,2021
2582,2021,37,9,17,3,2021-09-17,2021
2583,2021,37,9,18,3,2021-09-18,2021
2584,2021,37,9,19,3,2021-09-19,2021
2585,2021,38,9,20,3,2021-09-20,2021
2586,2021,38,9,21,3,2021-09-21,2021
2587,2021,38,9,22,3,2021-09-22,2021
2588,2021,38,9,23,3,2021-09-23,2021
2589,2021,38,9,24,3,2021-09-24,2021
2590,2021,38,9,25,3,2021-09-25,2021
2591,2021,38,9,26,3,2021-09-26,2021
2592,2021,39,9,27,3,2021-09-27,2021
2593,2021,39,9,28,3,2021-09-28,2021
2594,2021,39,9,29,3,2021-09-29,2021
2595,2021,39,9,30,3,2021-09-30,2021
2596,2021,39,10,1,4,2021-10-01,2021
2597,2021,39,10,2,4,2021-10-02,2021
2598,2021,39,10,3,4,2021-10-03,2021
2599,2021,40,10,4,4,2021-10-04,2021
2600,2021,40,10,5,4,2021-10-05,2021
2601,2021,40,10,6,4,2021-10-06,2021
2602,2021,40,10,7,4,2021-10-07,2021
2603,2021,40,10,8,4,2021-10-08,2021
2604,2021,40,10,9,4,2021-10-09,2021
2605,2021,40,10,10,4,2021-10-10,2021
2606,2021,41,10,11,4,2021-10-11,2021
2607,2021,41,10,12,4,2021-10-12,2021
2608,2021,41,10,13,4,2021-10-13,2021
2609,2021,41,10,14,4,2021-10-14,2021
2610,2021,41,10,15,4,2021-10-15,2021
2611,2021,41,10,16,4,2021-10-16,2021
2612,2021,41,10,17,4,2021-10-17,2021
2613,2021,42,10,18,4,2021-10-18,2021
2614,2021,42,10,19,4,2021-10-19,2021
2615,2021,42,10,20,4,2021-10-20,2021
2616,2021,42,10,21,4,2021-10-21,2021
2617,2021,42,10,22,4,2021-10-22,2021
2618,2021,42,10,23,4,2021-10-23,2021
2619,2021,42,10,24,4,2021-10-24,2021
2620,2021,43,10,25,4,2021-10-25,2021
2621,2021,43,10,26,4,2021-10-26,2021
2622,2021,43,10,27,4,2021-10-27,2021
2623,2021,43,10,28,4,2021-10-28,2021
2624,2021,43,10,29,4,2021-10-29,2021
2625,2021,43,10,30,4,2021-10-30,2021
2626,2021,43,10,31,4,2021-10-31,2021
2627,2021,44,11,1,4,2021-11-01,2021
2628,2021,44,11,2,4,2021-11-02,2021
2629,2021,44,11,3,4,2021-11-03,2021
2630,2021,44,11,4,4,2021-11-04,2021
2631,2021,44,11,5,4,2021-11-05,2021
2632,2021,44,11,6,4,2021-11-06,2021
2633,2021,44,11,7,4,2021-11-07,2021
2634,2021,45,11,8,4,2021-11-08,2021
2635,2021,45,11,9,4,2021-11-09,2021
2636,2021,45,11,10,4,2021-11-10,2021
2637,2021,45,11,11,4,2021-11-11,2021
2638,2021,45,11,12,4,2021-11-12,2021
2639,2021,45,11,13,4,2021-11-13,2021
2640,2021,45,11,14,4,2021-11-14,2021
2641,2021,46,11,15,4,2021-11-15,2021
2642,2021,46,11,16,4,2021-11-16,2021
2643,2021,46,11,17,4,2021-11-17,2021
2644,2021,46,11,18,4,2021-11-18,2021
2645,2021,46,11,19,4,2021-11-19,2021
2646,2021,46,11,20,4,2021-11-20,2021
2647,2021,46,11,21,4,2021-11-21,2021
2648,2021,47,11,22,4,2021-11-22,2021
2649,2021,47,11,23,4,2021-11-23,2021
2650,2021,47,11,24,4,2021-11-24,2021
2651,2021,47,11,25,4,2021-11-25,2021
2652,2021,47,11,26,4,2021-11-26,2021
2653,2021,47,11,27,4,2021-11-27,2021
2654,2021,47,11,28,4,2021-11-28,2021
2655,2021,48,11,29,4,2021-11-29,2021
2656,2021,48,11,30,4,2021-11-30,2021
2657,2021,48,12,1,4,2021-12-01,2021
2658,2021,48,12,2,4,2021-12-02,2021
2659,2021,48,12,3,4,2021-12-03,2021
2660,2021,48,12,4,4,2021-12-04,2021
2661,2021,48,12,5,4,2021-12-05,2021
2662,2021,49,12,6,4,2021-12-06,2021
2663,2021,49,12,7,4,2021-12-07,2021
2664,2021,49,12,8,4,2021-12-08,2021
2665,2021,49,12,9,4,2021-12-09,2021
2666,2021,49,12,10,4,2021-12-10,2021
2667,2021,49,12,11,4,2021-12-11,2021
2668,2021,49,12,12,4,2021-12-12,2021
2669,2021,50,12,13,4,2021-12-13,2021
2670,2021,50,12,14,4,2021-12-14,2021
2671,2021,50,12,15,4,2021-12-15,2021
2672,2021,50,12,16,4,2021-12-16,2021
2673,2021,50,12,17,4,2021-12-17,2021
2674,2021,50,12,18,4,2021-12-18,2021
2675,2021,50,12,19,4,2021-12-19,2021
2676,2021,51,12,20,4,2021-12-20,2021
2677,2021,51,12,21,4,2021-12-21,2021
2678,2021,51,12,22,4,2021-12-22,2021
2679,2021,51,12,23,4,2021-12-23,2021
2680,2021,51,12,24,4,2021-12-24,2021
2681,2021,51,12,25,4,2021-12-25,2021
2682,2021,51,12,26,4,2021-12-26,2021
2683,2021,52,12,27,4,2021-12-27,2021
2684,2021,52,12,28,4,2021-12-28,2021
2685,2021,52,12,29,4,2021-12-29,2021
2686,2021,52,12,30,4,2021-12-30,2021
2687,2021,52,12,31,4,2021-12-31,2021
2688,2022,52,1,1,1,2022-01-01,2021
2689,2022,52,1,2,1,2022-01-02,2021
2690,2022,1,1,3,1,2022-01-03,2022
2691,2022,1,1,4,1,2022-01-04,2022
2692,2022,1,1,5,1,2022-01-05,2022
2693,2022,1,1,6,1,2022-01-06,2022
2694,2022,1,1,7,1,2022-01-07,2022
2695,2022,1,1,8,1,2022-01-08,2022
2696,2022,1,1,9,1,2022-01-09,2022
2697,2022,2,1,10,1,2022-01-10,2022
2698,2022,2,1,11,1,2022-01-11,2022
2699,2022,2,1,12,1,2022-01-12,2022
2700,2022,2,1,13,1,2022-01-13,2022
2701,2022,2,1,14,1,2022-01-14,2022
2702,2022,2,1,15,1,2022-01-15,2022
2703,2022,2,1,16,1,2022-01-16,2022
2704,2022,3,1,17,1,2022-01-17,2022
2705,2022,3,1,18,1,2022-01-18,2022
2706,2022,3,1,19,1,2022-01-19,2022
2707,2022,3,1,20,1,2022-01-20,2022
2708,2022,3,1,21,1,2022-01-21,2022
2709,2022,3,1,22,1,2022-01-22,2022
2710,2022,3,1,23,1,2022-01-23,2022
2711,2022,4,1,24,1,2022-01-24,2022
2712,2022,4,1,25,1,2022-01-25,2022
2713,2022,4,1,26,1,2022-01-26,2022
2714,2022,4,1,27,1,2022-01-27,2022
2715,2022,4,1,28,1,2022-01-28,2022
2716,2022,4,1,29,1,2022-01-29,2022
2717,2022,4,1,30,1,2022-01-30,2022
2718,2022,5,1,31,1,2022-01-31,2022
2719,2022,5,2,1,1,2022-02-01,2022
2720,2022,5,2,2,1,2022-02-02,2022
2721,2022,5,2,3,1,2022-02-03,2022
2722,2022,5,2,4,1,2022-02-04,2022
2723,2022,5,2,5,1,2022-02-05,2022
2724,2022,5,2,6,1,2022-02-06,2022
2725,2022,6,2,7,1,2022-02-07,2022
2726,2022,6,2,8,1,2022-02-08,2022
2727,2022,6,2,9,1,2022-02-09,2022
2728,2022,6,2,10,1,2022-02-10,2022
2729,2022,6,2,11,1,2022-02-11,2022
2730,2022,6,2,12,1,2022-02-12,2022
2731,2022,6,2,13,1,2022-02-13,2022
2732,2022,7,2,14,1,2022-02-14,2022
2733,2022,7,2,15,1,2022-02-15,2022
2734,2022,7,2,16,1,2022-02-16,2022
2735,2022,7,2,17,1,2022-02-17,2022
2736,2022,7,2,18,1,2022-02-18,2022
2737,2022,7,2,19,1,2022-02-19,2022
2738,2022,7,2,20,1,2022-02-20,2022
2739,2022,8,2,21,1,2022-02-21,2022
2740,2022,8,2,22,1,2022-02-22,2022
2741,2022,8,2,23,1,2022-02-23,2022
2742,2022,8,2,24,1,2022-02-24,2022
2743,2022,8,2,25,1,2022-02-25,2022
2744,2022,8,2,26,1,2022-02-26,2022
2745,2022,8,2,27,1,2022-02-27,2022
2746,2022,9,2,28,1,2022-02-28,2022
2747,2022,9,3,1,1,2022-03-01,2022
2748,2022,9,3,2,1,2022-03-02,2022
2749,2022,9,3,3,1,2022-03-03,2022
2750,2022,9,3,4,1,2022-03-04,2022
2751,2022,9,3,5,1,2022-03-05,2022
2752,2022,9,3,6,1,2022-03-06,2022
2753,2022,10,3,7,1,2022-03-07,2022
2754,2022,10,3,8,1,2022-03-08,2022
2755,2022,10,3,9,1,2022-03-09,2022
2756,2022,10,3,10,1,2022-03-10,2022
2757,2022,10,3,11,1,2022-03-11,2022
2758,2022,10,3,12,1,2022-03-12,2022
2759,2022,10,3,13,1,2022-03-13,2022
2760,2022,11,3,14,1,2022-03-14,2022
2761,2022,11,3,15,1,2022-03-15,2022
2762,2022,11,3,16,1,2022-03-16,2022
2763,2022,11,3,17,1,2022-03-17,2022
2764,2022,11,3,18,1,2022-03-18,2022
2765,2022,11,3,19,1,2022-03-19,2022
2766,2022,11,3,20,1,2022-03-20,2022
2767,2022,12,3,21,1,2022-03-21,2022
2768,2022,12,3,22,1,2022-03-22,2022
2769,2022,12,3,23,1,2022-03-23,2022
2770,2022,12,3,24,1,2022-03-24,2022
2771,2022,12,3,25,1,2022-03-25,2022
2772,2022,12,3,26,1,2022-03-26,2022
2773,2022,12,3,27,1,2022-03-27,2022
2774,2022,13,3,28,1,2022-03-28,2022
2775,2022,13,3,29,1,2022-03-29,2022
2776,2022,13,3,30,1,2022-03-30,2022
2777,2022,13,3,31,1,2022-03-31,2022
2778,2022,13,4,1,2,2022-04-01,2022
2779,2022,13,4,2,2,2022-04-02,2022
2780,2022,13,4,3,2,2022-04-03,2022
2781,2022,14,4,4,2,2022-04-04,2022
2782,2022,14,4,5,2,2022-04-05,2022
2783,2022,14,4,6,2,2022-04-06,2022
2784,2022,14,4,7,2,2022-04-07,2022
2785,2022,14,4,8,2,2022-04-08,2022
2786,2022,14,4,9,2,2022-04-09,2022
2787,2022,14,4,10,2,2022-04-10,2022
2788,2022,15,4,11,2,2022-04-11,2022
2789,2022,15,4,12,2,2022-04-12,2022
2790,2022,15,4,13,2,2022-04-13,2022
2791,2022,15,4,14,2,2022-04-14,2022
2792,2022,15,4,15,2,2022-04-15,2022
2793,2022,15,4,16,2,2022-04-16,2022
2794,2022,15,4,17,2,2022-04-17,2022
2795,2022,16,4,18,2,2022-04-18,2022
2796,2022,16,4,19,2,2022-04-19,2022
2797,2022,16,4,20,2,2022-04-20,2022
2798,2022,16,4,21,2,2022-04-21,2022
2799,2022,16,4,22,2,2022-04-22,2022
2800,2022,16,4,23,2,2022-04-23,2022
2801,2022,16,4,24,2,2022-04-24,2022
2802,2022,17,4,25,2,2022-04-25,2022
2803,2022,17,4,26,2,2022-04-26,2022
2804,2022,17,4,27,2,2022-04-27,2022
2805,2022,17,4,28,2,2022-04-28,2022
2806,2022,17,4,29,2,2022-04-29,2022
2807,2022,17,4,30,2,2022-04-30,2022
2808,2022,17,5,1,2,2022-05-01,2022
2809,2022,18,5,2,2,2022-05-02,2022
2810,2022,18,5,3,2,2022-05-03,2022
2811,2022,18,5,4,2,2022-05-04,2022
2812,2022,18,5,5,2,2022-05-05,2022
2813,2022,18,5,6,2,2022-05-06,2022
2814,2022,18,5,7,2,2022-05-07,2022
2815,2022,18,5,8,2,2022-05-08,2022
2816,2022,19,5,9,2,2022-05-09,2022
2817,2022,19,5,10,2,2022-05-10,2022
2818,2022,19,5,11,2,2022-05-11,2022
2819,2022,19,5,12,2,2022-05-12,2022
2820,2022,19,5,13,2,2022-05-13,2022
2821,2022,19,5,14,2,2022-05-14,2022
2822,2022,19,5,15,2,2022-05-15,2022
2823,2022,20,5,16,2,2022-05-16,2022
2824,2022,20,5,17,2,2022-05-17,2022
2825,2022,20,5,18,2,2022-05-18,2022
2826,2022,20,5,19,2,2022-05-19,2022
2827,2022,20,5,20,2,2022-05-20,2022
2828,2022,20,5,21,2,2022-05-21,2022
2829,2022,20,5,22,2,2022-05-22,2022
2830,2022,21,5,23,2,2022-05-23,2022
2831,2022,21,5,24,2,2022-05-24,2022
2832,2022,21,5,25,2,2022-05-25,2022
2833,2022,21,5,26,2,2022-05-26,2022
2834,2022,21,5,27,2,2022-05-27,2022
2835,2022,21,5,28,2,2022-05-28,2022
2836,2022,21,5,29,2,2022-05-29,2022
2837,2022,22,5,30,2,2022-05-30,2022
2838,2022,22,5,31,2,2022-05-31,2022
2839,2022,22,6,1,2,2022-06-01,2022
2840,2022,22,6,2,2,2022-06-02,2022
2841,2022,22,6,3,2,2022-06-03,2022
2842,2022,22,6,4,2,2022-06-04,2022
2843,2022,22,6,5,2,2022-06-05,2022
2844,2022,23,6,6,2,2022-06-06,2022
2845,2022,23,6,7,2,2022-06-07,2022
2846,2022,23,6,8,2,2022-06-08,2022
2847,2022,23,6,9,2,2022-06-09,2022
2848,2022,23,6,10,2,2022-06-10,2022
2849,2022,23,6,11,2,2022-06-11,2022
2850,2022,23,6,12,2,2022-06-12,2022
2851,2022,24,6,13,2,2022-06-13,2022
2852,2022,24,6,14,2,2022-06-14,2022
2853,2022,24,6,15,2,2022-06-15,2022
2854,2022,24,6,16,2,2022-06-16,2022
2855,2022,24,6,17,2,2022-06-17,2022
2856,2022,24,6,18,2,2022-06-18,2022
2857,2022,24,6,19,2,2022-06-19,2022
2858,2022,25,6,20,2,2022-06-20,2022
2859,2022,25,6,21,2,2022-06-21,2022
2860,2022,25,6,22,2,2022-06-22,2022
2861,2022,25,6,23,2,2022-06-23,2022
2862,2022,25,6,24,2,2022-06-24,2022
2863,2022,25,6,25,2,2022-06-25,2022
2864,2022,25,6,26,2,2022-06-26,2022
2865,2022,26,6,27,2,2022-06-27,2022
2866,2022,26,6,28,2,2022-06-28,2022
2867,2022,26,6,29,2,2022-06-29,2022
2868,2022,26,6,30,2,2022-06-30,2022
2869,2022,26,7,1,3,2022-07-01,2022
2870,2022,26,7,2,3,2022-07-02,2022
2871,2022,26,7,3,3,2022-07-03,2022
2872,2022,27,7,4,3,2022-07-04,2022
2873,2022,27,7,5,3,2022-07-05,2022
2874,2022,27,7,6,3,2022-07-06,2022
2875,2022,27,7,7,3,2022-07-07,2022
2876,2022,27,7,8,3,2022-07-08,2022
2877,2022,27,7,9,3,2022-07-09,2022
2878,2022,27,7,10,3,2022-07-10,2022
2879,2022,28,7,11,3,2022-07-11,2022
2880,2022,28,7,12,3,2022-07-12,2022
2881,2022,28,7,13,3,2022-07-13,2022
2882,2022,28,7,14,3,2022-07-14,2022
2883,2022,28,7,15,3,2022-07-15,2022
2884,2022,28,7,16,3,2022-07-16,2022
2885,2022,28,7,17,3,2022-07-17,2022
2886,2022,29,7,18,3,2022-07-18,2022
2887,2022,29,7,19,3,2022-07-19,2022
2888,2022,29,7,20,3,2022-07-20,2022
2889,2022,29,7,21,3,2022-07-21,2022
2890,2022,29,7,22,3,2022-07-22,2022
2891,2022,29,7,23,3,2022-07-23,2022
2892,2022,29,7,24,3,2022-07-24,2022
2893,2022,30,7,25,3,2022-07-25,2022
2894,2022,30,7,26,3,2022-07-26,2022
2895,2022,30,7,27,3,2022-07-27,2022
2896,2022,30,7,28,3,2022-07-28,2022
2897,2022,30,7,29,3,2022-07-29,2022
2898,2022,30,7,30,3,2022-07-30,2022
2899,2022,30,7,31,3,2022-07-31,2022
2900,2022,31,8,1,3,2022-08-01,2022
2901,2022,31,8,2,3,2022-08-02,2022
2902,2022,31,8,3,3,2022-08-03,2022
2903,2022,31,8,4,3,2022-08-04,2022
2904,2022,31,8,5,3,2022-08-05,2022
2905,2022,31,8,6,3,2022-08-06,2022
2906,2022,31,8,7,3,2022-08-07,2022
2907,2022,32,8,8,3,2022-08-08,2022
2908,2022,32,8,9,3,2022-08-09,2022
2909,2022,32,8,10,3,2022-08-10,2022
2910,2022,32,8,11,3,2022-08-11,2022
2911,2022,32,8,12,3,2022-08-12,2022
2912,2022,32,8,13,3,2022-08-13,2022
2913,2022,32,8,14,3,2022-08-14,2022
2914,2022,33,8,15,3,2022-08-15,2022
2915,2022,33,8,16,3,2022-08-16,2022
2916,2022,33,8,17,3,2022-08-17,2022
2917,2022,33,8,18,3,2022-08-18,2022
2918,2022,33,8,19,3,2022-08-19,2022
2919,2022,33,8,20,3,2022-08-20,2022
2920,2022,33,8,21,3,2022-08-21,2022
2921,2022,34,8,22,3,2022-08-22,2022
2922,2022,34,8,23,3,2022-08-23,2022
2923,2022,34,8,24,3,2022-08-24,2022
2924,2022,34,8,25,3,2022-08-25,2022
2925,2022,34,8,26,3,2022-08-26,2022
2926,2022,34,8,27,3,2022-08-27,2022
2927,2022,34,8,28,3,2022-08-28,2022
2928,2022,35,8,29,3,2022-08-29,2022
2929,2022,35,8,30,3,2022-08-30,2022
2930,2022,35,8,31,3,2022-08-31,2022
2931,2022,35,9,1,3,2022-09-01,2022
2932,2022,35,9,2,3,2022-09-02,2022
2933,2022,35,9,3,3,2022-09-03,2022
2934,2022,35,9,4,3,2022-09-04,2022
2935,2022,36,9,5,3,2022-09-05,2022
2936,2022,36,9,6,3,2022-09-06,2022
2937,2022,36,9,7,3,2022-09-07,2022
2938,2022,36,9,8,3,2022-09-08,2022
2939,2022,36,9,9,3,2022-09-09,2022
2940,2022,36,9,10,3,2022-09-10,2022
2941,2022,36,9,11,3,2022-09-11,2022
2942,2022,37,9,12,3,2022-09-12,2022
2943,2022,37,9,13,3,2022-09-13,2022
